372347.1845268,4949332.73394152,3
372347.82795042,4949331.9684312,3
372348.47137404,4949331.20292089,3
372349.11479766,4949330.43741057,3
372349.75822128,4949329.67190025,3
372350.40164489,4949328.90638993,3
372351.04506851,4949328.14087962,3
372351.68849213,4949327.3753693,3
372352.33191575,4949326.60985898,3
372352.97533937,4949325.84434866,3
372353.61876299,4949325.07883835,3
372354.26218661,4949324.31332803,3
372354.90561023,4949323.54781771,3
372355.54903385,4949322.78230739,3
372356.19245747,4949322.01679708,3
372356.83588109,4949321.25128676,3
372357.4793047,4949320.48577644,3
372358.12272832,4949319.72026612,3
372358.76615194,4949318.95475581,3
372359.40957556,4949318.18924549,3
372360.05299918,4949317.42373517,3
372360.6964228,4949316.65822485,3
372361.33984642,4949315.89271453,3
372361.98327004,4949315.12720422,3
372362.62669366,4949314.3616939,3
372363.27011728,4949313.59618358,3
372363.9135409,4949312.83067326,3
372364.55696451,4949312.06516295,3
372365.20038813,4949311.29965263,3
372365.84381175,4949310.53414231,3
372366.48723537,4949309.76863199,3
372367.13065899,4949309.00312168,3
372367.77408261,4949308.23761136,3
372368.41750623,4949307.47210104,3
372369.06092985,4949306.70659072,3
372369.70435347,4949305.94108041,3
372370.34777709,4949305.17557009,3
372370.99120071,4949304.41005977,3
372371.63462432,4949303.64454945,3
372372.27804794,4949302.87903913,3
372372.92147156,4949302.11352882,3
372373.56489518,4949301.3480185,3
372374.2083188,4949300.58250818,3
372374.85174242,4949299.81699786,3
372375.49516604,4949299.05148755,3
372376.13858966,4949298.28597723,3
372376.78201328,4949297.52046691,3
372377.4254369,4949296.75495659,3
372378.06886052,4949295.98944628,3
372378.71228413,4949295.22393596,3
372379.35570775,4949294.45842564,3
372379.99913137,4949293.69291532,3
372380.64255499,4949292.92740501,3
372381.28597861,4949292.16189469,3
372381.92940223,4949291.39638437,3
372382.57282585,4949290.63087405,3
372383.21624947,4949289.86536374,3
372383.85967309,4949289.09985342,3
372384.50309671,4949288.3343431,3
372385.14652033,4949287.56883278,3
372385.78994394,4949286.80332247,3
372386.43336756,4949286.03781215,3
372387.07679118,4949285.27230183,3
372387.7202148,4949284.50679151,3
372388.36363842,4949283.74128119,3
372389.00706204,4949282.97577088,3
372389.65048566,4949282.21026056,3
372390.29390928,4949281.44475024,3
372390.9373329,4949280.67923992,3
372391.58075652,4949279.91372961,3
372392.22418014,4949279.14821929,3
372392.86760375,4949278.38270897,3
372393.51102737,4949277.61719865,3
372394.15445099,4949276.85168834,3
372394.79787461,4949276.08617802,3
372395.44129823,4949275.3206677,3
372396.08472185,4949274.55515738,3
372396.72814547,4949273.78964707,3
372397.37156909,4949273.02413675,3
372398.01499271,4949272.25862643,3
372398.65841633,4949271.49311611,3
372399.30183995,4949270.72760579,3
372399.94526356,4949269.96209548,3
372400.58868718,4949269.19658516,3
372401.2321108,4949268.43107484,3
372401.87553442,4949267.66556452,3
372402.51895804,4949266.90005421,3
372403.16238166,4949266.13454389,3
372403.80580528,4949265.36903357,3
372404.4492289,4949264.60352325,3
372405.09265252,4949263.83801294,3
372405.73607614,4949263.07250262,3
372406.37949976,4949262.3069923,3
372407.02292337,4949261.54148198,3
372407.66634699,4949260.77597167,3
372408.30977061,4949260.01046135,3
372408.95319423,4949259.24495103,3
372409.59661785,4949258.47944071,3
372410.24004147,4949257.71393039,3
372410.88346509,4949256.94842008,3
372411.52688871,4949256.18290976,3
372412.17031233,4949255.41739944,3
372412.81373595,4949254.65188912,3
372413.45715957,4949253.88637881,3
372414.10058318,4949253.12086849,3
372414.7440068,4949252.35535817,3
372415.38743042,4949251.58984785,3
372416.03085404,4949250.82433754,3
372416.67427766,4949250.05882722,3
372417.31770128,4949249.2933169,3
372417.9611249,4949248.52780658,3
372418.60454852,4949247.76229627,3
372419.24797214,4949246.99678595,3
372419.89139576,4949246.23127563,3
372420.53481938,4949245.46576531,3
372421.17824299,4949244.700255,3
372421.82166661,4949243.93474468,3
372422.46509023,4949243.16923436,3
372423.10851385,4949242.40372404,3
372423.75193747,4949241.63821372,3
372424.39536109,4949240.87270341,3
372425.03878471,4949240.10719309,3
372425.68220833,4949239.34168277,3
372426.32563195,4949238.57617245,3
372426.96905557,4949237.81066214,3
372427.61247919,4949237.04515182,3
372428.2559028,4949236.2796415,3
372428.89932642,4949235.51413118,3
372429.54275004,4949234.74862087,3
372430.18617366,4949233.98311055,3
372430.82959728,4949233.21760023,3
372431.4730209,4949232.45208991,3
372432.11644452,4949231.6865796,3
372432.75986814,4949230.92106928,3
372433.40329176,4949230.15555896,3
372434.04671538,4949229.39004864,3
372434.690139,4949228.62453832,3
372435.33356261,4949227.85902801,3
372435.97698623,4949227.09351769,3
372436.62040985,4949226.32800737,3
372437.26383347,4949225.56249705,3
372437.90725709,4949224.79698674,3
372438.55068071,4949224.03147642,3
372439.19410433,4949223.2659661,3
372439.83752795,4949222.50045578,3
372440.48095157,4949221.73494547,3
372441.12437519,4949220.96943515,3
372441.76779881,4949220.20392483,3
372442.41122242,4949219.43841451,3
372443.05464604,4949218.6729042,3
372443.69806966,4949217.90739388,3
372444.34149328,4949217.14188356,3
372444.9849169,4949216.37637324,3
372445.62834052,4949215.61086293,3
372446.27176414,4949214.84535261,3
372446.91518776,4949214.07984229,3
372447.55861138,4949213.31433197,3
372448.202035,4949212.54882166,3
372448.84545862,4949211.78331134,3
372449.48888223,4949211.01780102,3
372450.13230585,4949210.2522907,3
372450.77572947,4949209.48678038,3
372451.41915309,4949208.72127007,3
372452.06257671,4949207.95575975,3
372452.70600033,4949207.19024943,3
372453.34942395,4949206.42473911,3
372453.99284757,4949205.6592288,3
372454.63627119,4949204.89371848,3
372455.27969481,4949204.12820816,3
372455.92311843,4949203.36269784,3
372456.56654204,4949202.59718753,3
372457.20996566,4949201.83167721,3
372457.85338928,4949201.06616689,3
372458.4968129,4949200.30065657,3
372459.14023652,4949199.53514626,3
372459.78366014,4949198.76963594,3
372460.42708376,4949198.00412562,3
372461.07050738,4949197.2386153,3
372461.713931,4949196.47310498,3
372462.35735462,4949195.70759467,3
372463.00077824,4949194.94208435,3
372463.64420185,4949194.17657403,3
372464.28762547,4949193.41106371,3
372464.93104909,4949192.6455534,3
372465.57447271,4949191.88004308,3
372466.21789633,4949191.11453276,3
372466.86131995,4949190.34902244,3
372467.50474357,4949189.58351213,3
372468.14816719,4949188.81800181,3
372468.79159081,4949188.05249149,3
372469.43501443,4949187.28698117,3
372470.07843805,4949186.52147086,3
372470.72186166,4949185.75596054,3
372471.36528528,4949184.99045022,3
372472.0087089,4949184.2249399,3
372472.65213252,4949183.45942959,3
372473.29555614,4949182.69391927,3
372473.93897976,4949181.92840895,3
372474.58240338,4949181.16289863,3
372475.225827,4949180.39738831,3
372475.86925062,4949179.631878,3
372476.51267424,4949178.86636768,3
372477.15609786,4949178.10085736,3
372477.79952147,4949177.33534704,3
372478.44294509,4949176.56983673,3
372479.08636871,4949175.80432641,3
372479.72979233,4949175.03881609,3
372480.37321595,4949174.27330577,3
372481.01663957,4949173.50779546,3
372481.66006319,4949172.74228514,3
372482.30348681,4949171.97677482,3
372482.94691043,4949171.2112645,3
372483.59033405,4949170.44575419,3
372484.23375767,4949169.68024387,3
372484.87718128,4949168.91473355,3
372485.5206049,4949168.14922323,3
372486.16402852,4949167.38371291,3
372486.80745214,4949166.6182026,3
372487.45087576,4949165.85269228,3
372488.09429938,4949165.08718196,3
372488.737723,4949164.32167164,3
372489.38114662,4949163.55616133,3
372490.02457024,4949162.79065101,3
372490.66799386,4949162.02514069,3
372491.31141748,4949161.25963037,3
372491.95484109,4949160.49412006,3
372492.59826471,4949159.72860974,3
372493.24168833,4949158.96309942,3
372493.88511195,4949158.1975891,3
372494.52853557,4949157.43207879,3
372495.17195919,4949156.66656847,3
372495.81538281,4949155.90105815,3
372496.45880643,4949155.13554783,3
372497.10223005,4949154.37003752,3
372497.74565367,4949153.6045272,3
372498.38907729,4949152.83901688,3
372499.0325009,4949152.07350656,3
372499.67592452,4949151.30799625,3
372500.31934814,4949150.54248593,3
372500.96277176,4949149.77697561,3
372501.60619538,4949149.01146529,3
372502.249619,4949148.24595497,3
372502.89304262,4949147.48044466,3
372503.53646624,4949146.71493434,3
372504.17988986,4949145.94942402,3
372504.82331348,4949145.1839137,3
372505.4667371,4949144.41840339,3
372506.11016071,4949143.65289307,3
372506.75358433,4949142.88738275,3
372507.39700795,4949142.12187243,3
372508.04043157,4949141.35636212,3
372508.68385519,4949140.5908518,3
372509.32727881,4949139.82534148,3
372509.97070243,4949139.05983116,3
372510.61412605,4949138.29432085,3
372511.25754967,4949137.52881053,3
372511.90097329,4949136.76330021,3
372512.54439691,4949135.99778989,3
372513.18782052,4949135.23227957,3
372513.83124414,4949134.46676926,3
372514.47466776,4949133.70125894,3
372515.11809138,4949132.93574862,3
372515.761515,4949132.1702383,3
372516.40493862,4949131.40472799,3
372517.04836224,4949130.63921767,3
372517.69178586,4949129.87370735,3
372518.33520948,4949129.10819703,3
372518.9786331,4949128.34268672,3
372519.62205672,4949127.5771764,3
372520.26548033,4949126.81166608,3
372520.90890395,4949126.04615576,3
372521.55232757,4949125.28064544,3
372522.19575119,4949124.51513513,3
372522.83917481,4949123.74962481,3
372523.48259843,4949122.98411449,3
372524.12602205,4949122.21860417,3
372524.76944567,4949121.45309386,3
372525.41286929,4949120.68758354,3
372526.05629291,4949119.92207322,3
372526.69971653,4949119.1565629,3
372527.34314014,4949118.39105259,3
372527.98656376,4949117.62554227,3
372528.62998738,4949116.86003195,3
372529.273411,4949116.09452163,3
372529.91683462,4949115.32901132,3
372530.56025824,4949114.563501,3
372531.20368186,4949113.79799068,3
372531.84710548,4949113.03248036,3
372532.4905291,4949112.26697005,3
372533.13395272,4949111.50145973,3
372533.77737634,4949110.73594941,3
372534.42079995,4949109.97043909,3
372535.06422357,4949109.20492878,3
372535.70764719,4949108.43941846,3
372536.35107081,4949107.67390814,3
372536.99449443,4949106.90839782,3
372537.63791805,4949106.1428875,3
372538.28134167,4949105.37737719,3
372538.92476529,4949104.61186687,3
372539.56818891,4949103.84635655,3
372540.21161253,4949103.08084623,3
372540.85503615,4949102.31533592,3
372541.49845976,4949101.5498256,3
372542.14188338,4949100.78431528,3
372542.785307,4949100.01880496,3
372543.42873062,4949099.25329465,3
372544.07215424,4949098.48778433,3
372544.71557786,4949097.72227401,3
372545.35900148,4949096.95676369,3
372546.0024251,4949096.19125338,3
372546.64584872,4949095.42574306,3
372547.28927234,4949094.66023274,3
372547.93269596,4949093.89472242,3
372548.57611957,4949093.1292121,3
372549.21954319,4949092.36370179,3
372549.86296681,4949091.59819147,3
372550.50639043,4949090.83268115,3
372551.14981405,4949090.06717083,3
372551.79323767,4949089.30166052,3
372552.43666129,4949088.5361502,3
372553.08008491,4949087.77063988,3
372553.72350853,4949087.00512956,3
372554.36693215,4949086.23961925,3
372555.01035577,4949085.47410893,3
372555.65377938,4949084.70859861,3
372556.297203,4949083.94308829,3
372556.94062662,4949083.17757798,3
372557.58405024,4949082.41206766,3
372558.22747386,4949081.64655734,3
372558.87089748,4949080.88104702,3
372559.5143211,4949080.11553671,3
372560.15774472,4949079.35002639,3
372560.80116834,4949078.58451607,3
372561.44459196,4949077.81900575,3
372562.08801558,4949077.05349544,3
372562.73143919,4949076.28798512,3
372563.37486281,4949075.5224748,3
372564.01828643,4949074.75696448,3
372564.66171005,4949073.99145416,3
372565.30513367,4949073.22594385,3
372565.94855729,4949072.46043353,3
372566.59198091,4949071.69492321,3
372567.23540453,4949070.92941289,3
372567.87882815,4949070.16390258,3
372568.52225177,4949069.39839226,3
372569.16567539,4949068.63288194,3
372569.809099,4949067.86737162,3
372570.45252262,4949067.10186131,3
372571.09594624,4949066.33635099,3
372571.73936986,4949065.57084067,3
372572.38279348,4949064.80533035,3
372573.0262171,4949064.03982003,3
372573.66964072,4949063.27430972,3
372574.31306434,4949062.5087994,3
372574.95648796,4949061.74328908,3
